Date,Longitude [degrees_east],Latitude [degrees_north],Temperature [degC]
1994-03-25,-5.916333252,53.64823112,6.933214092
1994-03-28,-6.113300982,52.80052656,7.766956169
1994-03-29,-6.710545069,52.15004112,8.649608239
1994-05-04,-7.772017313,51.87651687,8.552973815
1994-06-04,-9.837170823,52.02513627,8.586422425
1994-07-04,-9.14852837,53.21430699,7.503700441
1994-04-18,-9.13946787,53.21400651,9.094453467
1994-04-19,-9.687687216,53.18827723,9.053506565
1994-04-20,-10.01463824,53.15209829,9.092013161
1994-04-21,-9.330773599,53.17764597,8.810346069
1994-04-22,-9.966698612,53.52330753,8.484310972
1994-04-23,-9.550287813,54.36011877,8.274464286
1994-04-25,-8.352111165,54.55856715,8.336213434
1994-04-26,-8.419980359,54.60451707,8.463856209
1994-04-27,-8.400294896,54.52748713,8.357246617
1994-04-28,-8.406605958,54.53155626,8.686916133
1994-04-29,-9.766557225,54.18114848,8.71652891
1994-04-30,-9.603916487,53.23820263,9.374836283
1994-03-05,-9.127906898,53.21127607,10.30332941
1994-05-13,-10.02271962,52.35491848,10.30990665
1994-05-14,-9.695333413,51.43933886,10.17346027
1994-05-15,-9.689347119,51.34837348,10.5924445
1994-05-17,-9.81756389,51.24435358,10.9924575
1994-05-18,-8.444587429,51.59269453,10.82962854
1994-05-19,-7.026940208,52.26166111,11.64533333
1994-05-21,-6.469886606,52.28235828,10.28578329
1994-05-22,-6.009567828,53.02856724,9.573845272
1994-05-23,-5.829812416,53.52821029,9.2298464
1994-05-24,-5.693465078,53.70885612,8.93449246
1994-05-25,-6.064695018,53.41576462,10.05499391
1994-05-26,-5.835646792,53.46580411,9.514732143
1994-05-27,-6.009312137,53.33184465,10.01513557
1994-05-28,-5.876305904,53.59470635,10.29714875
1994-05-29,-5.769234793,53.86577094,9.950426095
1994-05-30,-5.951792861,53.88054562,10.0563786
1994-01-06,-5.806809919,53.61123969,10.72623819
1994-02-06,-5.825108439,53.57301715,10.7790701
1994-04-06,-5.819457003,53.62464986,9.945174567
1994-05-06,-5.817482771,53.57913994,10.25294599
1994-06-06,-5.817189782,53.60306703,10.11757032
1994-07-06,-5.817386386,53.56498169,10.44862816
1994-06-15,-5.783162264,53.50493612,11.37605945
1994-06-16,-5.705842286,53.56074244,11.06770566
1994-06-17,-5.621956699,53.6179273,11.33218401
1994-06-18,-5.86935879,53.63022898,11.08122437
1994-06-19,-5.861289923,53.7717687,11.34788318
1994-06-20,-6.040088099,53.65555964,11.81994703
1994-06-22,-5.97272672,53.82360675,11.14364415
1994-06-23,-5.473059765,53.95226831,10.90778798
1994-06-25,-6.515160414,52.42379686,12.5539198
1994-06-26,-8.065151509,51.79061294,11.56713134
1994-06-27,-9.527302501,51.58637819,11.64896055
1994-06-28,-10.63535959,52.07157039,12.51274247
1994-06-29,-10.62294512,52.21007018,12.93415229
1994-06-30,-10.49836201,52.32621819,13.05158724
1994-01-07,-10.10434007,52.55711856,13.51485733
1994-02-07,-10.13137673,52.68311045,13.32928592
1994-03-07,-9.34132949,53.18258531,13.89123273
1994-12-07,-9.324222185,53.17365511,15.34752301
1994-07-13,-9.709025371,52.83758798,14.77502914
1994-07-14,-10.24767504,52.23887013,13.53001269
1994-07-15,-10.31763021,52.06019195,14.77731026
1994-07-16,-10.23318618,51.78450408,14.78886253
1994-07-17,-9.803227088,51.62445325,16.44860453
1994-07-18,-9.734151785,51.49466842,14.15102689
1994-07-19,-9.454629358,51.42656138,14.52727714
1994-07-20,-8.814534378,51.53181851,15.17655172
1994-07-21,-8.557435571,51.62459886,15.21588109
1994-07-22,-7.863233753,51.86923889,15.65412056
1994-07-23,-6.930194274,51.89739886,15.96272679
1994-07-24,-6.602421909,52.03648429,14.23875781
1994-07-25,-6.985186702,52.23491278,16.13896084
1994-07-28,-6.691001499,52.21738261,14.86115693
1994-07-29,-5.744235175,53.31106451,12.87939684
1994-12-08,-6.521255503,52.40415475,15.08315336
1994-08-13,-9.339495502,51.25392696,16.01403951
1994-08-14,-9.748425593,51.31591545,16.17507251
1994-08-15,-9.397259899,51.33337088,16.21743289
1994-08-17,-9.48616384,51.4119042,15.85840358
1994-08-20,-10.29859318,51.58588512,15.44666365
1994-08-21,-10.14934983,52.58179319,15.47026815
1994-08-22,-9.333442195,53.18324946,15.14004965
1994-08-24,-9.312826268,53.22490108,15.03614519
1994-08-25,-9.6260338,53.05546671,15.16065959
1994-08-26,-9.483135326,53.11200717,15.19301674
1994-08-29,-9.096190383,53.22182206,15.13130604
1994-08-30,-9.569760461,52.99153906,15.23444469
1994-08-31,-9.540406893,53.04241481,15.03909016
1994-09-28,-7.458126824,51.91257456,13.90549279
1994-09-29,-6.045256428,52.92912979,13.69335493
1994-01-10,-5.810791941,53.51109975,13.086038
1994-02-10,-5.990225202,53.24386188,13.2428626
1994-04-10,-5.749188857,53.88366777,12.80514305
1994-05-10,-6.034043556,53.58146993,12.49901723
1994-08-10,-6.263362244,52.63360019,13.37931323
1994-09-10,-7.03614651,52.25913441,12.91290859
1994-10-10,-7.430047326,52.03842703,13.46345012
1994-10-24,-8.275790849,51.82986769,12.95482311
1994-10-25,-7.901229073,51.8568097,12.96086491
1994-10-26,-5.969685949,52.7842021,13.04245697
1994-10-28,-5.802502812,53.59387673,12.3097055
1994-10-29,-5.798715122,53.59481418,12.32932329
1994-01-11,-5.810026229,53.5822619,12.27061364
1994-05-11,-6.091817172,52.87360754,12.08180183
1994-06-11,-6.110559422,52.75054528,11.9700832
1994-10-11,-6.114917279,52.76803404,12.07164759
1994-11-11,-6.08203348,52.82050488,12.22003154
1994-11-15,-5.540938897,53.62917561,12.68332996
1994-11-21,-5.534650608,53.70692046,12.48244848
1994-11-22,-6.082447305,53.33115603,11.87642068
1995-01-18,-6.042399487,53.326908,8.461225702
1995-01-20,-5.971453296,52.97429445,8.424034402
1995-01-22,-6.148325063,52.51949486,8.129028501
1995-01-23,-6.064928804,53.48515393,7.594178248
1995-01-25,-5.751075978,53.58469919,9.361333922
1995-01-26,-5.891392435,53.50642308,8.761579521
1995-01-29,-6.080768292,53.68035979,7.163888476
1995-01-30,-5.950149716,53.65653874,7.766717845
1995-01-02,-6.014123199,53.70625408,7.563561551
1995-06-03,-5.998847687,53.41281477,6.689497664
1995-07-03,-6.024129723,53.40965071,6.488752166
1995-08-03,-5.986684798,53.24385045,6.85627395
1995-09-03,-5.804073338,53.26990971,7.59329822
1995-11-03,-5.541963406,53.70307874,8.078763382
1995-12-03,-5.425502497,54.25253075,7.214648975
1995-03-14,-5.477933563,53.36360456,8.140162162
1995-03-27,-6.127198917,52.72071575,7.877003513
1995-03-28,-8.056238978,51.78788455,8.889954875
1995-03-29,-9.987763198,52.22067589,8.817768912
1995-03-31,-9.225535538,53.22046432,8.583640294
1995-02-04,-9.306759039,53.14800941,8.925253283
1995-03-04,-9.442312222,53.18920216,9.026758621
1995-04-04,-9.588942635,52.86937361,9.438864322
1995-05-04,-8.539658764,51.77855831,9.377370379
1995-06-04,-6.023955814,52.98760504,8.427720339
1995-09-04,-6.023907716,53.38119635,8.772041522
1995-10-04,-5.707518154,53.68648676,8.64857796
1995-11-04,-5.723701358,53.21190201,8.596941887
1995-12-04,-5.657817333,53.2083263,8.785698991
1995-04-14,-5.424767884,53.50468497,9.021938042
1995-04-15,-5.956525361,53.65651843,9.086636832
1995-04-21,-6.059648102,53.32354059,9.115511644
1995-04-24,-5.521209968,53.38356064,8.504692964
1995-04-05,-5.988770324,53.6270762,9.999347111
1995-05-05,-5.888702356,53.59692975,10.08350507
1995-06-05,-5.966371133,53.61033672,10.98007619
1995-07-05,-5.817343562,53.58510231,10.74158913
1995-08-05,-5.890816825,53.58993644,10.25043704
1995-09-05,-5.972010147,53.576573,10.31724152
1995-10-05,-5.826219059,53.45610373,10.6930918
1995-12-05,-6.536028684,52.31961938,10.24677184
1995-05-13,-8.806801091,51.31298902,11.15106556
1995-05-14,-10.50465433,51.43571963,11.81789832
1995-05-15,-10.76404557,51.95411217,11.40096874
1995-05-16,-10.22411462,51.76686999,10.91397872
1995-05-17,-9.769353242,52.75409545,10.10823436
1995-05-22,-9.135368896,53.20325023,10.85408553
1995-05-23,-9.994889605,53.50755355,11.13671966
1995-05-24,-10.31657028,53.79991438,11.63663331
1995-05-25,-10.1104185,53.8833625,11.33984776
1995-05-26,-7.333608577,55.01994239,10.05684345
1995-05-27,-5.690619249,53.90965404,10.16813688
1995-06-06,-5.841357438,53.46494282,11.75890261
1995-07-06,-5.881599141,53.58388257,11.64060721
1995-08-06,-5.869400748,53.8889247,10.77621684
1995-09-06,-5.971061355,53.4950352,11.37980542
1995-12-06,-6.430906421,52.42183056,12.19789325
1995-06-13,-9.242140908,51.63466381,12.77565444
1995-06-14,-10.44678262,52.11207764,12.74873832
1995-06-15,-10.03026457,52.60862853,12.92532692
1995-06-16,-10.60681939,52.16258293,12.59128158
1995-06-18,-10.09962031,52.09771635,13.32780181
1995-06-20,-10.16300813,52.64042968,13.52452412
1995-06-21,-10.66353646,52.58653285,13.98026707
1995-06-22,-10.39343273,52.26211776,14.72535169
1995-06-23,-8.306747353,51.65706542,14.12449809
1995-06-24,-6.083350454,52.84026405,13.22480217
1995-03-07,-5.823324223,53.48940145,15.17377497
1995-04-07,-5.750345065,53.59746632,15.39956777
1995-05-07,-6.002865771,53.42932546,15.47914286
1995-06-07,-5.724206757,53.67732628,15.02155026
1995-07-07,-5.973691436,53.69244362,15.48908298
1995-08-07,-6.134737681,53.7418407,15.6693181
1995-09-07,-5.993968521,53.48863598,15.59102521
1995-10-07,-6.014731367,53.55975874,15.21097053
1995-12-07,-5.659772123,53.69867889,15.06495956
1995-07-14,-5.944687858,53.63988089,14.77977814
1995-07-15,-6.275076661,52.5914031,15.33853852
1995-07-16,-6.692104208,52.10084005,15.31468628
1995-07-17,-6.855397283,52.08550752,14.14850472
1995-07-18,-7.296115824,52.01775443,14.64543933
1995-07-19,-9.119454384,51.58554708,14.86346214
1995-07-20,-10.14258212,51.87860115,16.25166554
1995-07-21,-9.589593916,52.92590135,16.30787687
1995-07-25,-9.619275066,53.16820119,16.65790237
1995-07-26,-9.58637525,53.17244487,16.79329869
1995-09-08,-9.991906091,52.75167269,18.69585925
1995-10-08,-10.96737142,52.01724552,18.3570281
1995-08-13,-10.26513184,51.78134885,17.58917235
1995-08-14,-9.93701296,51.3386289,18.09181448
1995-08-15,-8.98149712,51.30030032,19.08820568
1995-08-16,-10.00324934,51.98838906,18.57329775
1995-08-17,-9.233896439,53.1887861,19.15605782
1995-08-18,-9.514217933,53.0319578,19.39939588
1995-08-19,-9.440770461,53.06680252,19.41660423
1995-08-20,-9.524695777,53.03505615,19.66313899
1995-08-21,-9.648454247,52.97524613,19.26075551
1995-08-22,-9.111567464,53.22136381,20.41916667
1995-08-23,-10.21965679,52.54426857,18.877593
1995-08-24,-9.397127004,51.63120386,17.49853667
1995-08-25,-6.414116061,52.47306278,17.16362906
1995-08-28,-5.877610303,53.48638511,15.94597297
1995-08-29,-5.80398407,53.59340734,15.59072399
1995-08-30,-5.813114435,53.58546162,16.10171147
1995-08-31,-5.806838174,53.5919304,16.28987552
1995-01-09,-5.814480556,53.55024652,16.29645911
1995-02-09,-5.824275263,53.56729282,15.77390206
1995-09-15,-5.92683221,53.32773958,15.26616298
1995-09-16,-5.799935065,53.56755296,14.97302674
1995-09-17,-6.026189011,53.78867112,15.00230056
1995-09-18,-5.758995509,53.89772661,14.89102297
1995-09-19,-5.940018749,53.54796953,14.91064168
1995-09-20,-6.173705738,52.68297314,15.92707733
1995-09-21,-9.235373576,51.83990253,15.81229642
1995-09-22,-9.408355796,53.06808919,16.07957922
1995-09-26,-9.330746466,53.12530862,15.44341823
1995-09-27,-9.249296101,53.21481342,15.25075838
1995-09-28,-10.2258755,52.54590489,15.14242643
1995-09-29,-9.559760353,51.42096128,15.1900829
1995-01-10,-8.498790156,51.67927007,14.5897263
1995-10-13,-7.932148251,51.87133232,14.96175106
1995-10-14,-6.203159499,52.59789089,14.98618281
1995-10-17,-6.050657925,53.36794432,14.80374631
1995-10-18,-5.867410496,52.96209259,15.02810263
1995-10-19,-5.989804691,52.75772929,15.07237934
1995-10-20,-6.045274458,52.78914802,14.85956964
1995-10-21,-6.077347321,52.72880008,14.78092101
1995-10-25,-6.014205358,53.08603431,14.22758938
1995-10-31,-6.15642594,52.68082746,14.07191894
1995-01-11,-9.020265491,51.8059671,13.95398068
1995-02-11,-9.54446026,52.95884323,13.35386058
1995-04-11,-9.114627976,53.23050791,12.71613422
1995-05-11,-9.111985908,53.2317393,12.89212715
1995-06-11,-9.048326311,53.21110799,12.58279508
1995-07-11,-9.362132232,52.76490849,12.85095411
1995-08-11,-9.409994498,52.8187303,13.02138221
1995-09-11,-9.329750725,53.15855623,12.79461202
1995-10-11,-9.442258729,53.18004981,12.33210707
1995-11-11,-9.316728222,53.21333685,12.34724591
1995-12-11,-10.04129517,52.31411907,13.23407663
1995-11-13,-8.683658156,51.60042461,13.62217508
1995-11-14,-6.303003277,52.51594615,13.4391987
1995-11-18,-5.876292054,53.38516353,12.13849724
1995-11-19,-5.854537405,53.54484588,12.29682769
1995-11-20,-6.037376566,53.37242661,10.80186813
1995-11-21,-5.948870107,53.07569725,12.1559936
1995-11-22,-5.783095552,52.54035575,13.16492941
1995-11-23,-6.028635023,52.73646599,12.41634526
1995-11-25,-6.130041541,52.42062194,12.29088468
1995-11-26,-6.051238876,52.90721751,11.84720135
1995-11-27,-5.922383194,53.21357157,12.2996713
1996-01-18,-5.940896417,53.8176946,8.902793875
1996-01-19,-6.068225426,53.67589949,8.915758836
1996-04-02,-5.988193124,53.5983128,6.538559201
1996-06-02,-5.840185776,53.70757354,7.492217441
1996-08-02,-5.806992339,53.56254237,7.514214491
1996-05-03,-6.055997962,53.24526023,6.362389525
1996-06-03,-5.996523618,53.3195594,6.567560756
1996-07-03,-6.01227622,53.3332243,6.651425201
1996-03-23,-5.459046658,53.37545967,7.616345001
1996-03-24,-5.49692044,53.28994276,7.470926989
1996-03-27,-5.57326596,53.39611002,7.344772784
1996-03-28,-5.89651962,53.44368894,6.614634146
1996-03-29,-5.967942394,53.33225035,6.760909598
1996-03-31,-5.969236475,52.70659267,7.52667479
1996-01-04,-6.581293035,52.09753832,8.217332903
1996-02-04,-6.520493412,52.11333681,8.238721879
1996-03-04,-6.687292271,52.10565833,8.425104408
1996-04-04,-6.133804088,52.72572765,7.530700753
1996-10-04,-5.814696669,53.58197323,7.782976224
1996-11-04,-5.80914822,53.58580814,7.760193111
1996-04-13,-5.82327124,53.57091639,7.427812306
1996-04-15,-5.83926464,53.55086351,7.628642025
1996-04-17,-5.822794026,53.4684675,7.79735612
1996-04-26,-5.735794335,53.4743343,8.589351959
1996-04-27,-5.77881783,53.50106922,8.904416348
1996-04-28,-5.979291192,53.59219843,8.976488011
1996-04-29,-5.983643309,53.60522696,8.982698739
1996-04-30,-5.978495138,53.59217656,9.346767008
1996-03-05,-6.441265497,52.41995652,9.471461353
1996-04-05,-9.478436257,52.00740368,9.930960623
1996-05-05,-9.223431622,53.18536752,9.662462462
1996-06-05,-9.227072153,53.19776283,9.860106717
1996-07-05,-9.129308571,53.20956154,11.238682
1996-08-05,-9.584163707,53.25389808,10.79178926
1996-09-05,-10.03450813,53.31246601,10.21593233
1996-10-05,-9.378625042,53.17424513,10.44052822
1996-11-05,-9.279546566,53.20234421,10.4629093
1996-12-05,-10.18958217,53.51640339,10.91837508
1996-05-13,-10.47320071,53.85496662,10.61383415
1996-05-14,-10.44447394,53.85617528,10.73061397
1996-05-15,-9.961877708,53.63819568,10.77345556
1996-05-17,-9.9016,52.15623184,10.53726946
1996-05-18,-7.035886858,52.16982401,10.59611604
1996-05-29,-5.857577915,53.5581222,11.0073332
1996-05-31,-6.034895383,53.30739297,10.72039692
1996-01-06,-5.886582002,53.87396482,10.47428902
1996-02-06,-5.733255116,53.85248146,10.25875933
1996-04-06,-6.102992292,52.8182389,11.48824666
1996-05-06,-6.766997798,52.04713474,11.65694076
1996-06-06,-7.949853241,51.81876661,11.36863224
1996-07-06,-8.960072843,51.50192302,11.63450984
1996-08-06,-10.147449,51.53860285,11.73747097
1996-11-06,-9.352481211,52.60184876,13.92467401
1996-12-06,-9.696202646,52.75723848,13.23396529
1996-06-13,-9.340280433,53.15179512,13.41897733
1996-06-19,-7.64951595,51.86426216,14.99161981
1996-06-20,-6.262481716,52.51391919,13.26737217
1996-06-30,-5.925093979,53.44663167,13.43830297
1996-01-07,-5.751321115,53.50298001,12.51316637
1996-02-07,-5.698472663,53.58221511,12.58825506
1996-05-07,-5.815013791,53.47192108,13.01208733
1996-06-07,-5.479617229,53.6761786,12.56701959
1996-07-07,-5.586567458,53.76106128,12.31984761
1996-08-07,-5.909887744,53.76189917,12.96316699
1996-09-07,-5.988186985,53.63911754,13.28471082
1996-10-07,-5.792780736,53.47619438,13.37798915
1996-12-07,-6.727993584,52.32604961,14.16065934
1996-07-13,-8.308106067,51.850719,15.72966292
1996-07-14,-7.617592529,51.93103284,14.59840168
1996-07-15,-6.826657456,52.13739897,13.86896239
1996-07-16,-6.919610648,52.10272829,13.24983428
1996-07-17,-8.546688511,51.68260446,14.89875424
1996-07-18,-9.724373823,51.63520866,14.881639
1996-07-19,-9.778720759,51.62422808,15.40712126
1996-07-20,-10.63716649,51.49007402,15.96415489
1996-07-21,-9.7166286,51.50285029,15.29706545
1996-07-22,-8.906655302,51.33831062,16.3806454
1996-07-23,-7.745192039,51.86995535,16.06438414
1996-07-24,-6.575998715,51.9891604,14.9242472
1996-07-08,-6.755083895,52.14948696,14.24220527
1996-08-08,-6.101898153,52.78562496,15.03081168
1996-09-08,-5.999721717,53.30942657,14.29012353
1996-10-08,-6.011616375,53.32052865,14.35287296
1996-11-08,-5.881252302,53.40706742,14.26448849
1996-12-08,-5.480304149,53.7019786,14.8232007
1996-08-13,-5.82646178,53.72965045,14.94052421
1996-08-14,-5.732984831,53.19964571,14.37719312
1996-08-22,-6.06238606,53.42530718,15.01495021
1996-08-24,-5.825251258,53.4762657,14.2858403
1996-08-25,-5.761308372,53.85093605,14.20480817
1996-08-26,-5.936182013,53.88540456,13.8908423
1996-08-27,-6.050417648,53.57931252,14.25981773
1996-08-28,-6.01483021,53.24058725,14.53936573
1996-08-29,-6.674500006,52.30147941,15.35251223
1996-08-30,-9.617067112,52.09119592,14.99758758
1996-01-09,-9.118306109,53.2262019,16.37118677
1996-02-09,-9.108612133,53.21800565,16.41870556
1996-03-09,-10.18389139,52.62790796,16.5934421
1996-04-09,-10.95527244,51.97495205,16.20695198
1996-05-09,-10.12887149,51.70342984,15.26239336
1996-06-09,-9.900317176,51.31805248,16.01383015
1996-07-09,-8.829870312,51.29289936,16.95497621
1996-08-09,-7.468910729,51.70223821,16.52927052
1996-10-09,-5.834812188,53.41834043,14.88766165
1996-11-09,-5.986100636,53.1599713,14.77014625
1996-12-09,-5.952761571,53.16097513,14.70520251
1996-09-13,-5.784246127,53.41554401,14.94922136
1996-09-16,-6.300119289,52.50063045,15.42175058
1996-09-19,-6.796728803,52.01862087,15.54776532
1996-05-10,-8.501528971,51.6953021,12.29292181
1996-08-10,-9.086528841,53.23580766,12.92253259
1996-09-10,-9.087616818,53.23469068,13.28782965
1996-10-10,-9.452485289,53.08361506,13.98240461
1996-11-10,-9.141761273,53.20540364,13.2921324
1996-10-14,-9.349176808,53.16727847,13.88624367
1996-10-29,-9.996894966,52.269162,12.72846468
1996-10-30,-7.300467396,52.07420321,12.62592781
1996-05-11,-6.062306759,53.32155791,12.42540816
1996-06-11,-6.080056836,53.22466574,12.41792564
1996-07-11,-6.054318177,53.30580179,12.24449106
1996-08-11,-6.109927978,52.70870234,11.98355232
1996-09-11,-6.686268141,52.15346436,12.22315828
1996-10-11,-6.904747775,52.14137154,11.71725191
1996-11-13,-7.75548914,51.88686973,10.47034682
1996-11-14,-8.301892395,51.70128708,10.01017996
1996-11-15,-8.32046695,51.73879425,9.75779274
1996-11-16,-7.929951685,51.82570937,10.56460585
1996-11-17,-8.201734016,51.72785031,10.41411015
1996-11-18,-8.312820069,51.73697476,9.615168685
1996-11-20,-8.309171305,51.74906293,9.372071251
1996-11-21,-8.2634368,51.72183266,9.860888335
1996-11-23,-7.143848122,52.05215146,10.17840761
1996-11-24,-6.051136106,52.90534016,9.371167351
1996-04-12,-5.870074008,53.2936273,9.725843882
1996-05-12,-5.76727957,52.67282802,10.55634399
1996-06-12,-6.065606305,52.48973515,9.772996103
1996-07-12,-5.966775132,53.00237297,8.66238806
1996-09-12,-5.776202866,53.33720932,10.17616395
1996-10-12,-6.120909126,53.67726044,8.103013699
1996-11-12,-5.944109381,53.45259936,9.10342132
1997-01-15,-5.789335755,53.65752796,8.116282974
1997-01-17,-6.073655911,53.76361489,6.972146686
1997-01-20,-5.789665341,53.55857902,7.850662857
1997-01-21,-5.400987965,53.70630282,8.521920016
1997-01-22,-5.515535566,53.70414008,8.394601644
1997-01-23,-5.713856318,53.64655382,7.856344254
1997-01-25,-5.877722028,53.8033509,7.60223494
1997-01-26,-6.05733771,53.78395112,6.88392022
1997-01-27,-5.894473059,53.55728074,7.307764489
1997-01-28,-5.842792581,53.67352186,7.686129773
1997-01-29,-5.954926987,53.63484975,7.224961168
1997-01-30,-5.779857132,53.5047003,7.568127527
1997-01-31,-5.963744376,53.50235496,6.833926531
1997-10-02,-6.070595264,53.29485051,7.085579303
1997-02-13,-6.187370522,52.50313209,7.761808696
1997-02-14,-6.931458719,52.08510706,8.383843943
1997-02-15,-6.854049711,52.15758228,7.919566056
1997-02-23,-6.977256005,52.2203777,8.186862302
1997-10-03,-5.728400454,53.23812269,7.935463975
1997-03-13,-6.101298784,52.8667126,8.344486346
1997-03-14,-7.195142022,51.95897026,9.319729371
1997-03-15,-9.615842255,51.67955739,9.640477834
1997-03-16,-9.711478563,52.80366555,9.394441015
1997-03-19,-9.102929131,53.23350924,9.813375699
1997-03-20,-9.197251663,53.22949512,9.628260038
1997-03-21,-9.099309933,53.22176272,10.06736441
1997-03-27,-9.089261547,53.2164413,9.895593923
1997-03-29,-10.07954707,52.4323671,9.908611825
1997-03-30,-9.601444265,51.67660953,10.01032836
1997-03-31,-7.301609406,51.94884111,10.07979087
1997-02-04,-5.835008055,53.38227073,8.382129685
1997-03-04,-5.972227403,53.48751955,8.493395176
1997-11-04,-5.686230351,53.49672885,8.555053439
1997-12-04,-5.701307081,53.2413652,8.722295597
1997-04-14,-5.693262524,53.33970024,8.675176471
1997-04-15,-5.706816627,53.34776027,8.879992316
1997-04-16,-5.792835835,53.45232187,9.806471322
1997-04-17,-6.039269042,53.34980221,10.28300732
1997-04-18,-6.242847858,52.58087078,10.02565444
1997-04-19,-7.047473061,52.05886906,10.75815084
1997-04-20,-6.986426384,52.20578163,11.1630452
1997-04-21,-6.987947856,52.16435963,10.6430127
1997-04-22,-7.676673516,51.92598096,11.08500865
1997-04-25,-8.292998193,51.83942409,12.39631258
1997-04-26,-8.301848934,51.84847441,12.81871853
1997-04-29,-9.59930766,51.7514511,11.32520677
1997-04-30,-9.652456042,52.85232121,11.54790734
1997-02-05,-10.17819388,53.52737408,12.3364723
1997-03-05,-9.466335835,54.72143783,11.14552482
1997-04-05,-5.970535064,54.51608908,9.749167269
1997-05-19,-5.643893997,53.25130272,9.810633097
1997-03-06,-6.100464118,52.81707578,12.86828138
1997-04-06,-6.633011004,52.02041471,12.87975444
1997-09-06,-8.685401956,51.60983005,14.50590539
1997-10-06,-9.56959117,51.47455363,14.25681438
1997-11-06,-10.15270621,51.72613459,14.17932351
1997-12-06,-10.35327923,52.19049871,13.75804036
1997-06-13,-10.26248222,51.93761367,14.10796984
1997-06-14,-9.178406593,51.51770606,14.72034475
1997-06-15,-6.771129586,52.30474822,13.67697173
1997-06-16,-6.023835707,53.26057306,12.9160733
1997-08-19,-6.015494379,53.5202006,15.48246371
1997-08-20,-5.774826115,53.50792696,15.83210624
1997-08-21,-5.760157262,53.38367538,14.55911992
1997-08-22,-5.822757539,53.07328415,15.5129576
1997-08-23,-6.384165994,52.08941388,16.31539439
1997-08-24,-6.484736585,51.58448144,18.03121355
1997-08-25,-7.164448506,51.96693647,17.24752965
1997-08-28,-8.312427782,51.60793177,16.07892462
1997-08-29,-9.797430484,51.48831982,14.9724301
1997-08-30,-10.44218032,52.34564964,15.95121769
1997-04-09,-9.950627518,52.29667727,15.26129137
1997-05-09,-7.244136684,52.12807002,15.36916894
1997-09-17,-5.721583666,53.71997722,14.70359036
1997-09-18,-5.809203501,53.6161711,14.36133507
1997-09-19,-5.857247625,53.15529381,14.97452577
1997-09-23,-5.980611906,53.30798142,15.06071514
1997-09-27,-5.935112829,53.06156483,15.14442867
1997-09-28,-6.016057239,52.41993211,15.44587372
1997-09-29,-6.458539708,52.00416566,15.6389284
1997-09-30,-7.617793038,51.80083578,15.64842957
1997-01-10,-7.527805966,51.28576504,16.19486786
1997-02-10,-6.580759452,50.85070189,16.53478341
1997-03-10,-7.735584754,51.38980603,16.20107562
1997-04-10,-8.52714484,51.37090297,16.10229662
1997-05-10,-8.457585049,51.67777968,15.45348972
1997-07-10,-7.650060037,51.87097557,15.4442252
1997-08-10,-7.019561566,52.14820711,15.03824603
1997-10-10,-7.516828854,51.97412424,14.77777478
1997-11-10,-8.367543806,51.62383438,15.12366956
1997-10-20,-8.32886647,51.85852537,14.3623706
1997-10-21,-8.331528912,51.85980876,13.66173096
1997-10-22,-8.188824756,51.74845801,14.15555959
1997-10-23,-8.171675503,51.72742541,14.2286519
1997-10-24,-9.054973109,51.54531708,14.12537458
1997-10-25,-10.17356802,51.59669113,14.07586464
1997-10-27,-10.23221189,51.75358636,13.71857057
1997-10-28,-10.21016207,52.237726,13.35323405
1997-10-29,-9.258951493,53.15467625,12.80942899
1997-12-11,-9.169358495,53.22049736,10.70394489
1997-11-13,-9.153753505,53.20272692,10.82486204
1997-11-14,-9.711046469,53.23543498,12.04309723
1997-11-16,-9.671141388,52.82249501,12.54617841
1997-11-17,-10.23231678,52.03552061,12.83340035
1997-11-21,-9.059585873,51.65879474,12.77096
1997-11-22,-6.315719423,52.50980223,12.43845545
1997-11-25,-5.58843409,53.32311987,13.085515
1997-11-26,-5.069675783,52.91257964,13.20607355
1997-11-27,-5.659821143,52.29555438,13.32725336
1997-11-28,-6.038229647,52.77183576,12.28875422
1998-01-04,-9.316666622,53.19365307,10.00328244
1998-02-04,-9.338593822,53.1901714,10.01262911
1998-03-04,-9.231002463,53.2004516,9.923417618
1998-04-04,-9.373104189,53.17565858,9.898037047
1998-05-04,-9.562287161,53.08546747,10.07431969
1998-06-04,-9.644232128,53.18332565,10.0547389
1998-07-04,-9.163550675,53.2087488,10.04979858
1998-07-21,-6.317644282,52.00921597,13.98672591
1998-07-22,-5.529481218,51.94013703,14.53429713
1998-07-23,-6.274209148,51.78844719,14.74334001
1998-07-24,-5.791374151,52.9747978,14.5033811
1998-07-25,-5.725863423,53.66260888,14.39301536
1998-03-08,-6.029692363,53.13529095,15.38617724
1998-04-08,-7.159756684,51.63453319,15.54238634
1998-05-08,-8.651828255,50.93145119,15.52049194
1998-06-08,-9.209675193,51.51598742,13.32314761
1998-07-08,-10.09423362,51.74862541,14.70791228
1998-08-08,-10.26697766,52.10458397,16.06967661
1998-10-08,-11.01343324,51.82428512,16.26160726
1998-11-08,-10.98078539,51.52789238,16.04700909
1998-12-08,-9.842081021,51.55350669,14.69943067
1998-08-13,-9.849143226,51.28527411,14.66943684
1998-08-14,-9.238844499,51.20251263,15.44351062
1998-08-15,-10.2999347,51.80965988,14.85494206
1998-08-17,-10.11444222,51.70171649,14.32650338
1998-08-18,-9.891126979,51.27671216,14.92662343
