Date,Lon,Lat,Temperature
15/08/2007,-9.8177,51.7645,16.97
20/02/2007,-9.8073,51.7792,8.98
20/02/2007,-9.8073,51.7792,9.16
27/06/2007,-9.8073,51.7792,15.21
27/06/2007,-9.8073,51.7792,15.76
15/08/2007,-9.8073,51.7792,16.43
19/09/2007,-9.8073,51.7792,15.4
27/06/2007,-9.838,51.7692,14.78
11/06/2007,-8.2652,51.7898,16.12
09/07/2007,-8.2652,51.7898,12.31
20/08/2007,-8.2652,51.7898,13.92
11/06/2007,-8.269,51.8105,16.34
09/07/2007,-8.269,51.8105,12.04
20/08/2007,-8.269,51.8105,14.25
09/07/2007,-8.2422,51.8405,12.71
20/08/2007,-8.2422,51.8405,14.01
11/06/2007,-8.2633,51.8367,16.53
28/02/2007,-8.3127,51.8378,8.93
11/06/2007,-8.3127,51.8378,17.98
11/06/2007,-8.3127,51.8378,17.49
09/07/2007,-8.3127,51.8378,14.03
09/07/2007,-8.3127,51.8378,13.57
20/08/2007,-8.3127,51.8378,14.61
20/08/2007,-8.3127,51.8378,15.39
20/02/2007,-9.6513,51.8448,8.53
20/02/2007,-9.6513,51.8448,9.07
20/02/2007,-9.6513,51.8448,8.89
15/08/2007,-9.6513,51.8448,16.03
15/08/2007,-9.6513,51.8448,16.9
19/09/2007,-9.6513,51.8448,15.54
19/09/2007,-9.6513,51.8448,15.71
27/06/2007,-9.634,51.8588,14.54
12/06/2007,-8.1895,51.8827,17.96
10/07/2007,-8.1895,51.8827,14.78
21/08/2007,-8.1895,51.8827,15.03
27/02/2007,-8.204,51.8817,9.27
27/02/2007,-8.204,51.8692,9.4
12/06/2007,-8.204,51.8817,17.87
12/06/2007,-8.204,51.8692,17.66
10/07/2007,-8.204,51.8817,14.22
10/07/2007,-8.204,51.8692,14.39
21/08/2007,-8.204,51.8817,15.07
21/08/2007,-8.204,51.8692,14.81
12/06/2007,-8.2243,51.8817,17.89
10/07/2007,-8.2243,51.8817,14.49
21/08/2007,-8.2243,51.8817,14.98
27/02/2007,-8.2432,51.8798,9.25
12/06/2007,-8.2432,51.8798,18.58
10/07/2007,-8.2432,51.8798,14.91
21/08/2007,-8.2432,51.8798,15.09
28/02/2007,-8.3362,51.8778,8.78
11/06/2007,-8.3362,51.8778,19.12
11/06/2007,-8.3362,51.8778,18.39
09/07/2007,-8.3362,51.8778,14.54
09/07/2007,-8.3362,51.8778,15.1
20/08/2007,-8.3362,51.8778,15.06
20/08/2007,-8.3362,51.8778,15.8
20/02/2007,-9.5623,51.873,6.76
15/08/2007,-9.5623,51.873,14.56
